,time,cpu_instance,cpu_value,memory_instance,memory_value
2841,1598203800,10.11.0.155:9091,0.34626666666671185,10.11.0.155:9091,0.37002546919958634
2842,1598204400,10.11.0.155:9091,0.35346666666703197,10.11.0.155:9091,0.3707388357022642
2843,1598205000,10.11.0.155:9091,0.3689333333333684,10.11.0.155:9091,0.37020437066991263
2844,1598205600,10.11.0.155:9091,0.36493333333349054,10.11.0.155:9091,0.37217303330304363
2845,1598206200,10.11.0.155:9091,0.34666666666655166,10.11.0.155:9091,0.3736950643099778
2846,1598206800,10.11.0.155:9091,0.33966666666667755,10.11.0.155:9091,0.3770444282766837
2847,1598207400,10.11.0.155:9091,0.34379999999986555,10.11.0.155:9091,0.3765647036107741
2848,1598208000,10.11.0.155:9091,0.35840000000007577,10.11.0.155:9091,0.37626761271290265
2849,1598208600,10.11.0.155:9091,0.35313333333351243,10.11.0.155:9091,0.3796047845070829
2850,1598209200,10.11.0.155:9091,0.3548666666670959,10.11.0.155:9091,0.3807772236283308
2851,1598209800,10.11.0.155:9091,0.33833333333297333,10.11.0.155:9091,0.3719334197899363
2852,1598210400,10.11.0.155:9091,0.35299999999996257,10.11.0.155:9091,0.36910533340366636
2853,1598211000,10.11.0.155:9091,0.359999999999782,10.11.0.155:9091,0.37028996469744
2854,1598211600,10.11.0.155:9091,0.357133333333503,10.11.0.155:9091,0.3720232437548706
2855,1598212200,10.11.0.155:9091,0.359266666666713,10.11.0.155:9091,0.372378309677201
2856,1598212800,10.11.0.155:9091,0.35653333333315623,10.11.0.155:9091,0.37290307073550155
2857,1598213400,10.11.0.155:9091,0.342066666666621,10.11.0.155:9091,0.37658784385658817
2858,1598214000,10.11.0.155:9091,0.3365999999999988,10.11.0.155:9091,0.37644925120155104
2859,1598214600,10.11.0.155:9091,0.35659999999985015,10.11.0.155:9091,0.37817581212310014
2860,1598215200,10.11.0.155:9091,0.35153333333340764,10.11.0.155:9091,0.377798352414498
2861,1598215800,10.11.0.155:9091,0.35000000000012826,10.11.0.155:9091,0.37873665205928286
2862,1598216400,10.11.0.155:9091,0.3796666666669788,10.11.0.155:9091,0.37873640323943536
2863,1598217000,10.11.0.155:9091,0.345400000000015,10.11.0.155:9091,0.36838375584602234
2864,1598217600,10.11.0.155:9091,0.3400666666666668,10.11.0.155:9091,0.37132455762319316
2865,1598218200,10.11.0.155:9091,0.3425999999998187,10.11.0.155:9091,0.36903292682805455
2866,1598218800,10.11.0.155:9091,0.34939999999984384,10.11.0.155:9091,0.37108444647039096
2867,1598219400,10.11.0.155:9091,0.36913333333302295,10.11.0.155:9091,0.37363708928551875
2868,1598220000,10.11.0.155:9091,0.3632666666665073,10.11.0.155:9091,0.37223872174277406
2869,1598220600,10.11.0.155:9091,0.34366666666690276,10.11.0.155:9091,0.37535991790935597
2870,1598221200,10.11.0.155:9091,0.34733333333318717,10.11.0.155:9091,0.3762315338350205
2871,1598221800,10.11.0.155:9091,0.32673333333291643,10.11.0.155:9091,0.37686975674376433
2872,1598222400,10.11.0.155:9091,0.3449333333329445,10.11.0.155:9091,0.3770337290232427
2873,1598223000,10.11.0.155:9091,0.3753333333334361,10.11.0.155:9091,0.379440563407757
2874,1598223600,10.11.0.155:9091,0.3485999999999445,10.11.0.155:9091,0.38005689016992406
2875,1598224200,10.11.0.155:9091,0.6944666666668418,10.11.0.155:9091,0.4699768995653615
2876,1598224800,10.11.0.155:9091,0.4530666666667845,10.11.0.155:9091,0.3891631989473925
2877,1598225400,10.11.0.155:9091,0.38199999999969575,10.11.0.155:9091,0.3751902227733859
2878,1598226000,10.11.0.155:9091,0.3665333333331813,10.11.0.155:9091,0.37149027164160386
2879,1598226600,10.11.0.155:9091,0.3639333333333907,10.11.0.155:9091,0.3720282201518199
2880,1598227200,10.11.0.155:9091,0.36313333333320713,10.11.0.155:9091,0.3717261528569993
2881,1598227800,10.11.0.155:9091,0.36826666666652363,10.11.0.155:9091,0.37537235890172915
2882,1598228400,10.11.0.155:9091,0.3845999999995608,10.11.0.155:9091,0.3761419586899336
2883,1598229000,10.11.0.155:9091,0.40606666666673613,10.11.0.155:9091,0.37609965931586486
2884,1598229600,10.11.0.155:9091,0.4191333333331894,10.11.0.155:9091,0.37710489149961735
2885,1598230200,10.11.0.155:9091,0.38666666666686145,10.11.0.155:9091,0.376874981960561
2886,1598230800,10.11.0.155:9091,0.39966666666632433,10.11.0.155:9091,0.3803350707593882
2887,1598231400,10.11.0.155:9091,0.40899999999988573,10.11.0.155:9091,0.3706502558365672
2888,1598232000,10.11.0.155:9091,0.4033333333334176,10.11.0.155:9091,0.36969603172154475
2889,1598232600,10.11.0.155:9091,0.44619999999986804,10.11.0.155:9091,0.370310865564627
2890,1598233200,10.11.0.155:9091,0.44126666666675574,10.11.0.155:9091,0.3712310013605469
2891,1598233800,10.11.0.155:9091,0.44826666666661297,10.11.0.155:9091,0.37291103297062034
2892,1598234400,10.11.0.155:9091,0.48246666666676596,10.11.0.155:9091,0.372790604164448
2893,1598235000,10.11.0.155:9091,0.5135333333334422,10.11.0.155:9091,0.37454851638677755
2894,1598235600,10.11.0.155:9091,0.46826666666680855,10.11.0.155:9091,0.37750001741738937
2895,1598236200,10.11.0.155:9091,0.4621333333333566,10.11.0.155:9091,0.3789391914151181
2896,1598236800,10.11.0.155:9091,0.4752000000001044,10.11.0.155:9091,0.3760812466471526
2897,1598237400,10.11.0.155:9091,0.4476666666666522,10.11.0.155:9091,0.3801616433257061
2898,1598238000,10.11.0.155:9091,0.473669824465525,10.11.0.155:9091,0.37859183890805903
2899,1598238600,10.11.0.155:9091,0.5159333333334356,10.11.0.155:9091,0.373019269604267
2900,1598239200,10.11.0.155:9091,0.6185333333333752,10.11.0.155:9091,0.371802789370018
2901,1598239800,10.11.0.155:9091,0.60466666666652,10.11.0.155:9091,0.3716910692585069
2902,1598240400,10.11.0.155:9091,0.5891333333331598,10.11.0.155:9091,0.3723631316665058
2903,1598241000,10.11.0.155:9091,0.6099999999999908,10.11.0.155:9091,0.37543929144069677
2904,1598241600,10.11.0.155:9091,0.6140666666664742,10.11.0.155:9091,0.3713760633316181
2905,1598242200,10.11.0.155:9091,0.5669333333336146,10.11.0.155:9091,0.37487422156710726
2906,1598242800,10.11.0.155:9091,0.5551333333331475,10.11.0.155:9091,0.37595633908372594
2907,1598243400,10.11.0.155:9091,0.5876000000002631,10.11.0.155:9091,0.3750837278786715
2908,1598244000,10.11.0.155:9091,0.6092666666669949,10.11.0.155:9091,0.3775686916952893
2909,1598244600,10.11.0.155:9091,0.624466666666869,10.11.0.155:9091,0.37685930631017084
2910,1598245200,10.11.0.155:9091,0.5934666666664286,10.11.0.155:9091,0.37717008229965276
2911,1598245800,10.11.0.155:9091,0.5971333333334296,10.11.0.155:9091,0.37108892522764525
2912,1598246400,10.11.0.155:9091,0.6803333333333105,10.11.0.155:9091,0.3693322571045531
2913,1598247000,10.11.0.155:9091,0.666400000000146,10.11.0.155:9091,0.36937903523587623
2914,1598247600,10.11.0.155:9091,0.6126000000002281,10.11.0.155:9091,0.3704611527524949
2915,1598248200,10.11.0.155:9091,0.5930666666666647,10.11.0.155:9091,0.3697512697276816
2916,1598248800,10.11.0.155:9091,0.6665288898073803,10.11.0.155:9091,0.3729249668820783
2917,1598249400,10.11.0.155:9091,0.56973333333347,10.11.0.155:9091,0.37461868358376227
2918,1598250000,10.11.0.155:9091,0.5367333333328748,10.11.0.155:9091,0.37438180708897695
2919,1598250600,10.11.0.155:9091,0.5874666666666745,10.11.0.155:9091,0.37322255541964466
2920,1598251200,10.11.0.155:9091,0.5429999999998775,10.11.0.155:9091,0.37667816546121746
2921,1598251800,10.11.0.155:9091,0.5342666666669128,10.11.0.155:9091,0.3760016242959643
2922,1598252400,10.11.0.155:9091,0.499933333333079,10.11.0.155:9091,0.3788722588761504
2923,1598253000,10.11.0.155:9091,0.5413333333334717,10.11.0.155:9091,0.37010757974924935
2924,1598253600,10.11.0.155:9091,0.5412702751357729,10.11.0.155:9091,0.37016779415233547
2925,1598254200,10.11.0.155:9091,0.5470666666665557,10.11.0.155:9091,0.3696378078772382
2926,1598254800,10.11.0.155:9091,0.5950000000004395,10.11.0.155:9091,0.37207947704039734
2927,1598255400,10.11.0.155:9091,0.5573333333333396,10.11.0.155:9091,0.3699864044835346
2928,1598256000,10.11.0.155:9091,0.5967333333331696,10.11.0.155:9091,0.3713613829606178
2929,1598256600,10.11.0.155:9091,0.6717910427859085,10.11.0.155:9091,0.3744126607500624
2930,1598257200,10.11.0.155:9091,0.6328000000000543,10.11.0.155:9091,0.3730125514683854
2931,1598257800,10.11.0.155:9091,0.5089999999999435,10.11.0.155:9091,0.3735898135145007
2932,1598258400,10.11.0.155:9091,0.48966666666648145,10.11.0.155:9091,0.3744056937943335
2933,1598259000,10.11.0.155:9091,0.46553333333344876,10.11.0.155:9091,0.3734457468228194
2934,1598259600,10.11.0.155:9091,0.48959999999977755,10.11.0.155:9091,0.3742603830034148
2935,1598260200,10.11.0.155:9091,0.5528666666663404,10.11.0.155:9091,0.3687276248752168
2936,1598260800,10.11.0.155:9091,0.5011333333331576,10.11.0.155:9091,0.36992842945907556
2937,1598261400,10.11.0.155:9091,0.44533333333330877,10.11.0.155:9091,0.37166593845391305
2938,1598262000,10.11.0.155:9091,0.45346666666658286,10.11.0.155:9091,0.3689030428676786
2939,1598262600,10.11.0.155:9091,0.539800000000104,10.11.0.155:9091,0.3698020289765641
2940,1598263200,10.11.0.155:9091,0.47953333333324355,10.11.0.155:9091,0.3719535741975809
2941,1598263800,10.11.0.155:9091,0.42933333333285495,10.11.0.155:9091,0.37099213430698197
